"character","ascension","card","cardId","eloRating","peakRating","gamesPlayed","wins","losses","winRate"
"Defect",0,"Spinner","CARD.SPINNER",1466.5,1500.0,2,0,2,0.0
"Necrobinder",0,"Invoke","CARD.INVOKE",1466.5,1500.0,2,0,2,0.0
"Necrobinder",0,"Metamorphosis","CARD.METAMORPHOSIS",1466.5,1500.0,2,0,2,0.0
"Silent",1,"Flick Flack","CARD.FLICK_FLACK",1466.3,1558.9,10,4,6,40.0
"Defect",6,"Glasswork","CARD.GLASSWORK",1466.2,1521.2,3,1,2,33.3
"Silent",1,"Backflip","CARD.BACKFLIP",1466.2,1500.0,2,0,2,0.0
"Defect",1,"Leap","CARD.LEAP",1466.1,1500.0,2,0,2,0.0
"Regent",0,"Kingly Punch","CARD.KINGLY_PUNCH",1465.9,1500.0,2,0,2,0.0
"Defect",6,"Supercritical","CARD.SUPERCRITICAL",1465.9,1521.2,3,1,2,33.3
"Silent",0,"Snakebite","CARD.SNAKEBITE",1465.8,1500.0,2,0,2,0.0
"Defect",1,"Tempest","CARD.TEMPEST",1465.7,1500.0,2,0,2,0.0
"Silent",9,"Cloak And Dagger","CARD.CLOAK_AND_DAGGER",1465.6,1500.0,1,0,1,0.0
"Silent",9,"Toric Toughness","CARD.TORIC_TOUGHNESS",1465.6,1500.0,1,0,1,0.0
"Silent",9,"Acrobatics","CARD.ACROBATICS",1465.6,1500.0,1,0,1,0.0
"Silent",9,"Well Laid Plans","CARD.WELL_LAID_PLANS",1465.6,1500.0,1,0,1,0.0
"Defect",8,"Byrd Swoop","CARD.BYRD_SWOOP",1465.6,1500.0,1,0,1,0.0
"Defect",8,"Null","CARD.NULL",1465.6,1500.0,1,0,1,0.0
"Ironclad",0,"Forgotten Ritual","CARD.FORGOTTEN_RITUAL",1465.6,1500.0,2,0,2,0.0
"Defect",6,"Uproar","CARD.UPROAR",1465.6,1500.0,1,0,1,0.0
"Necrobinder",1,"Calcify","CARD.CALCIFY",1465.5,1500.0,2,0,2,0.0
"Necrobinder",1,"Grave Warden","CARD.GRAVE_WARDEN",1465.5,1500.0,2,0,2,0.0
"Defect",10,"Feral","CARD.FERAL",1465.4,1500.0,1,0,1,0.0
"Defect",10,"Fasten","CARD.FASTEN",1465.4,1500.0,1,0,1,0.0
"Necrobinder",1,"Bodyguard","CARD.BODYGUARD",1465.4,1500.0,4,1,3,25.0
"Necrobinder",1,"Invoke","CARD.INVOKE",1465.3,1500.0,2,0,2,0.0
"Defect",0,"Darkness","CARD.DARKNESS",1465.3,1500.0,2,0,2,0.0
"Defect",0,"Null","CARD.NULL",1465.1,1500.0,2,0,2,0.0
"Necrobinder",0,"Devour Life","CARD.DEVOUR_LIFE",1464.9,1500.0,2,0,2,0.0
"Necrobinder",0,"Friendship","CARD.FRIENDSHIP",1464.8,1500.0,2,0,2,0.0
"Ironclad",0,"Relax","CARD.RELAX",1464.5,1500.0,2,0,2,0.0
"Defect",0,"Chaos","CARD.CHAOS",1464.1,1500.0,2,0,2,0.0
"Defect",1,"Gunk Up","CARD.GUNK_UP",1464.1,1500.0,2,0,2,0.0
"Defect",8,"Sweeping Beam","CARD.SWEEPING_BEAM",1464.1,1500.0,1,0,1,0.0
"Defect",8,"The Scythe","CARD.THE_SCYTHE",1464.1,1500.0,1,0,1,0.0
"Defect",8,"Graveblast","CARD.GRAVEBLAST",1464.1,1500.0,1,0,1,0.0
"Defect",8,"Glacier","CARD.GLACIER",1464.1,1500.0,1,0,1,0.0
"Regent",0,"Cloak Of Stars","CARD.CLOAK_OF_STARS",1463.9,1500.0,2,0,2,0.0
"Regent",0,"Make It So","CARD.MAKE_IT_SO",1463.9,1500.0,2,0,2,0.0
"Regent",0,"Spectrum Shift","CARD.SPECTRUM_SHIFT",1463.9,1500.0,2,0,2,0.0
"Defect",0,"Glacier","CARD.GLACIER",1463.9,1500.0,2,0,2,0.0
"Defect",0,"Storm","CARD.STORM",1463.9,1500.0,2,0,2,0.0
"Silent",1,"Piercing Wail","CARD.PIERCING_WAIL",1463.8,1521.2,4,1,3,25.0
"Defect",1,"Creative Ai","CARD.CREATIVE_AI",1463.8,1500.0,2,0,2,0.0
"Defect",1,"Synchronize","CARD.SYNCHRONIZE",1463.8,1500.0,2,0,2,0.0
"Defect",9,"Scrape","CARD.SCRAPE",1463.7,1500.0,1,0,1,0.0
"Defect",9,"Hotfix","CARD.HOTFIX",1463.7,1500.0,3,1,2,33.3
"Necrobinder",2,"Capture Spirit","CARD.CAPTURE_SPIRIT",1463.7,1500.0,2,0,2,0.0
"Necrobinder",2,"High Five","CARD.HIGH_FIVE",1463.7,1500.0,2,0,2,0.0
"Necrobinder",2,"Grave Warden","CARD.GRAVE_WARDEN",1463.7,1500.0,2,0,2,0.0
"Necrobinder",2,"Snap","CARD.SNAP",1463.7,1500.0,2,0,2,0.0
"Necrobinder",2,"Sleight Of Flesh","CARD.SLEIGHT_OF_FLESH",1463.7,1500.0,2,0,2,0.0
"Necrobinder",2,"Blight Strike","CARD.BLIGHT_STRIKE",1463.7,1500.0,2,0,2,0.0
"Necrobinder",2,"Severance","CARD.SEVERANCE",1463.7,1500.0,2,0,2,0.0
"Regent",0,"Meteor Shower","CARD.METEOR_SHOWER",1463.6,1500.0,2,0,2,0.0
"Regent",0,"Parry","CARD.PARRY",1463.6,1500.0,2,0,2,0.0
"Defect",0,"Leap","CARD.LEAP",1463.6,1500.0,2,0,2,0.0
"Defect",0,"Overclock","CARD.OVERCLOCK",1463.6,1500.0,2,0,2,0.0
"Defect",3,"Ftl","CARD.FTL",1463.5,1500.0,2,0,2,0.0
"Defect",3,"Bulk Up","CARD.BULK_UP",1463.5,1500.0,2,0,2,0.0
"Defect",3,"Charge Battery","CARD.CHARGE_BATTERY",1463.5,1500.0,2,0,2,0.0
"Defect",8,"Neows Fury","CARD.NEOWS_FURY",1463.5,1500.0,1,0,1,0.0
"Defect",10,"Huddle Up","CARD.HUDDLE_UP",1463.3,1500.0,1,0,1,0.0
"Defect",9,"Synthesis","CARD.SYNTHESIS",1463.2,1500.0,1,0,1,0.0
"Necrobinder",0,"Shared Fate","CARD.SHARED_FATE",1463.2,1500.0,2,0,2,0.0
"Defect",8,"Shatter","CARD.SHATTER",1463.2,1500.0,1,0,1,0.0
"Necrobinder",2,"No Escape","CARD.NO_ESCAPE",1462.9,1500.0,2,0,2,0.0
"Necrobinder",0,"Haunt","CARD.HAUNT",1462.7,1500.0,6,2,4,33.3
"Defect",3,"Greed","CARD.GREED",1462.6,1500.0,2,0,2,0.0
"Defect",3,"Flak Cannon","CARD.FLAK_CANNON",1462.6,1500.0,2,0,2,0.0
"Defect",3,"Smokestack","CARD.SMOKESTACK",1462.6,1500.0,2,0,2,0.0
"Defect",3,"Hologram","CARD.HOLOGRAM",1462.6,1500.0,2,0,2,0.0
"Defect",0,"Compile Driver","CARD.COMPILE_DRIVER",1462.5,1500.0,2,0,2,0.0
"Defect",6,"Shadow Shield","CARD.SHADOW_SHIELD",1462.5,1521.2,3,1,2,33.3
"Silent",1,"Abrasive","CARD.ABRASIVE",1462.3,1500.0,2,0,2,0.0
"Silent",0,"Memento Mori","CARD.MEMENTO_MORI",1462.3,1516.8,4,1,3,25.0
"Necrobinder",0,"Blight Strike","CARD.BLIGHT_STRIKE",1462.3,1500.0,2,0,2,0.0
"Necrobinder",3,"Capture Spirit","CARD.CAPTURE_SPIRIT",1462.2,1500.0,2,0,2,0.0
"Defect",8,"Barrage","CARD.BARRAGE",1462.2,1500.0,1,0,1,0.0
"Necrobinder",0,"Sentry Mode","CARD.SENTRY_MODE",1461.9,1500.0,2,0,2,0.0
"Necrobinder",0,"The Scythe","CARD.THE_SCYTHE",1461.7,1500.0,2,0,2,0.0
"Defect",3,"Echo Form","CARD.ECHO_FORM",1461.6,1500.0,2,0,2,0.0
"Defect",9,"Shadow Shield","CARD.SHADOW_SHIELD",1461.6,1500.0,1,0,1,0.0
"Defect",9,"Sunder","CARD.SUNDER",1461.6,1500.0,1,0,1,0.0
"Defect",4,"Leap","CARD.LEAP",1461.3,1500.0,2,0,2,0.0
"Defect",4,"Flak Cannon","CARD.FLAK_CANNON",1461.3,1500.0,2,0,2,0.0
"Defect",4,"White Noise","CARD.WHITE_NOISE",1461.3,1500.0,2,0,2,0.0
"Defect",8,"White Noise","CARD.WHITE_NOISE",1461.2,1500.0,3,1,2,33.3
"Silent",7,"Snakebite","CARD.SNAKEBITE",1461.2,1500.0,4,1,3,25.0
"Silent",7,"Deadly Poison","CARD.DEADLY_POISON",1461.2,1500.0,4,1,3,25.0
"Defect",10,"Toric Toughness","CARD.TORIC_TOUGHNESS",1461.2,1500.0,1,0,1,0.0
"Defect",9,"Gang Up","CARD.GANG_UP",1461.0,1500.0,1,0,1,0.0
"Defect",5,"Ftl","CARD.FTL",1461.0,1525.2,10,4,6,40.0
"Defect",10,"Charge Battery","CARD.CHARGE_BATTERY",1460.3,1525.2,3,1,2,33.3
"Defect",8,"Skim","CARD.SKIM",1460.1,1528.2,3,1,2,33.3
"Defect",1,"Chaos","CARD.CHAOS",1460.0,1500.0,4,1,3,25.0
"Regent",0,"Squash","CARD.SQUASH",1460.0,1500.0,2,0,2,0.0
"Regent",0,"Child Of The Stars","CARD.CHILD_OF_THE_STARS",1459.9,1500.0,2,0,2,0.0
"Regent",0,"Relax","CARD.RELAX",1459.9,1500.0,2,0,2,0.0
"Defect",5,"Spinner","CARD.SPINNER",1459.9,1525.2,6,2,4,33.3
"Necrobinder",3,"Sow","CARD.SOW",1459.9,1500.0,2,0,2,0.0
"Necrobinder",3,"Neurosurge","CARD.NEUROSURGE",1459.9,1500.0,2,0,2,0.0
"Defect",1,"Compile Driver","CARD.COMPILE_DRIVER",1459.9,1500.0,2,0,2,0.0
"Necrobinder",1,"Sow","CARD.SOW",1459.8,1500.0,2,0,2,0.0
"Regent",1,"Gather Light","CARD.GATHER_LIGHT",1459.4,1500.0,2,0,2,0.0
"Regent",0,"Resonance","CARD.RESONANCE",1459.3,1500.0,2,0,2,0.0
"Defect",1,"Ftl","CARD.FTL",1459.2,1500.0,2,0,2,0.0
"Necrobinder",0,"Pull From Below","CARD.PULL_FROM_BELOW",1459.1,1500.0,2,0,2,0.0
"Necrobinder",3,"Defy","CARD.DEFY",1459.1,1500.0,7,2,5,28.6
"Defect",1,"Charge Battery","CARD.CHARGE_BATTERY",1459.1,1500.0,2,0,2,0.0
"Necrobinder",3,"Putrefy","CARD.PUTREFY",1459.1,1500.0,2,0,2,0.0
"Necrobinder",0,"Graveblast","CARD.GRAVEBLAST",1459.0,1500.0,2,0,2,0.0
"Defect",9,"Panache","CARD.PANACHE",1459.0,1500.0,1,0,1,0.0
"Regent",0,"Quasar","CARD.QUASAR",1458.4,1500.0,2,0,2,0.0
"Necrobinder",0,"Greed","CARD.GREED",1458.3,1500.0,2,0,2,0.0
"Regent",0,"Dying Star","CARD.DYING_STAR",1458.3,1500.0,2,0,2,0.0
"Silent",4,"Survivor","CARD.SURVIVOR",1458.2,1500.0,4,1,3,25.0
"Silent",4,"Untouchable","CARD.UNTOUCHABLE",1458.2,1500.0,4,1,3,25.0
"Necrobinder",3,"Countdown","CARD.COUNTDOWN",1458.2,1500.0,2,0,2,0.0
"Necrobinder",3,"Reap","CARD.REAP",1458.2,1500.0,2,0,2,0.0
"Necrobinder",3,"Fear","CARD.FEAR",1458.2,1500.0,2,0,2,0.0
"Necrobinder",3,"Lethality","CARD.LETHALITY",1457.8,1500.0,2,0,2,0.0
"Defect",5,"Shadow Shield","CARD.SHADOW_SHIELD",1457.7,1500.0,2,0,2,0.0
"Necrobinder",3,"Grave Warden","CARD.GRAVE_WARDEN",1457.6,1500.0,2,0,2,0.0
"Necrobinder",3,"High Five","CARD.HIGH_FIVE",1457.6,1500.0,2,0,2,0.0
"Necrobinder",3,"Decay","CARD.DECAY",1457.6,1500.0,2,0,2,0.0
"Necrobinder",3,"Poke","CARD.POKE",1457.6,1500.0,2,0,2,0.0
"Defect",9,"Guilty","CARD.GUILTY",1457.6,1500.0,1,0,1,0.0
"Defect",9,"Chaos","CARD.CHAOS",1457.6,1500.0,1,0,1,0.0
"Defect",9,"Momentum Strike","CARD.MOMENTUM_STRIKE",1457.6,1500.0,1,0,1,0.0
"Defect",6,"Meteor Strike","CARD.METEOR_STRIKE",1457.6,1500.0,2,0,2,0.0
"Defect",4,"Glasswork","CARD.GLASSWORK",1457.5,1500.0,2,0,2,0.0
"Defect",5,"Greed","CARD.GREED",1457.4,1500.0,4,1,3,25.0
"Defect",8,"Double Energy","CARD.DOUBLE_ENERGY",1457.4,1528.2,3,1,2,33.3
"Regent",0,"Cosmic Indifference","CARD.COSMIC_INDIFFERENCE",1457.1,1500.0,2,0,2,0.0
"Silent",4,"Well Laid Plans","CARD.WELL_LAID_PLANS",1457.1,1500.0,2,0,2,0.0
"Necrobinder",3,"Parse","CARD.PARSE",1457.1,1500.0,2,0,2,0.0
"Necrobinder",3,"Reave","CARD.REAVE",1457.1,1500.0,2,0,2,0.0
"Defect",3,"Ball Lightning","CARD.BALL_LIGHTNING",1457.1,1537.0,6,2,4,33.3
"Defect",9,"Lightning Rod","CARD.LIGHTNING_ROD",1456.7,1500.0,3,1,2,33.3
"Defect",9,"Darkness","CARD.DARKNESS",1456.5,1500.0,3,1,2,33.3
"Necrobinder",3,"Wisp","CARD.WISP",1456.4,1500.0,7,2,5,28.6
"Silent",7,"Survivor","CARD.SURVIVOR",1456.3,1500.0,4,1,3,25.0
"Silent",7,"Ascenders Bane","CARD.ASCENDERS_BANE",1456.3,1500.0,4,1,3,25.0
"Defect",8,"Beam Cell","CARD.BEAM_CELL",1456.3,1553.6,7,3,4,42.9
"Silent",3,"Ricochet","CARD.RICOCHET",1455.8,1500.0,4,1,3,25.0
"Regent",0,"Manifest Authority","CARD.MANIFEST_AUTHORITY",1455.7,1500.0,2,0,2,0.0
"Silent",7,"Outbreak","CARD.OUTBREAK",1455.7,1500.0,2,0,2,0.0
"Necrobinder",0,"Soul Storm","CARD.SOUL_STORM",1455.4,1500.0,2,0,2,0.0
"Defect",5,"Tempest","CARD.TEMPEST",1455.3,1500.0,2,0,2,0.0
"Defect",9,"Overclock","CARD.OVERCLOCK",1455.0,1500.0,3,1,2,33.3
"Silent",3,"Tactician","CARD.TACTICIAN",1454.9,1500.0,2,0,2,0.0
"Silent",7,"Leading Strike","CARD.LEADING_STRIKE",1454.7,1500.0,2,0,2,0.0
"Silent",7,"Bubble Bubble","CARD.BUBBLE_BUBBLE",1454.7,1500.0,2,0,2,0.0
"Defect",9,"Glasswork","CARD.GLASSWORK",1454.7,1500.0,3,1,2,33.3
"Defect",3,"Turbo","CARD.TURBO",1454.2,1500.0,5,1,4,20.0
"Defect",5,"Peck","CARD.PECK",1454.2,1500.0,2,0,2,0.0
"Defect",6,"Go For The Eyes","CARD.GO_FOR_THE_EYES",1454.1,1500.0,4,1,3,25.0
"Silent",9,"Prepared","CARD.PREPARED",1453.8,1500.0,2,0,2,0.0
"Silent",3,"Well Laid Plans","CARD.WELL_LAID_PLANS",1453.6,1500.0,2,0,2,0.0
"Defect",9,"Production","CARD.PRODUCTION",1453.3,1500.0,1,0,1,0.0
"Defect",6,"Ice Lance","CARD.ICE_LANCE",1453.2,1500.0,2,0,2,0.0
"Silent",3,"Expose","CARD.EXPOSE",1453.1,1500.0,2,0,2,0.0
"Silent",3,"Deadly Poison","CARD.DEADLY_POISON",1453.1,1500.0,2,0,2,0.0
"Silent",3,"Untouchable","CARD.UNTOUCHABLE",1453.1,1500.0,2,0,2,0.0
"Defect",6,"Smokestack","CARD.SMOKESTACK",1453.0,1500.0,2,0,2,0.0
"Defect",5,"Lightning Rod","CARD.LIGHTNING_ROD",1452.9,1548.1,10,4,6,40.0
"Regent",0,"Wrought In War","CARD.WROUGHT_IN_WAR",1452.9,1500.0,3,0,3,0.0
"Defect",6,"Cold Snap","CARD.COLD_SNAP",1452.9,1500.0,2,0,2,0.0
"Defect",9,"White Noise","CARD.WHITE_NOISE",1452.5,1500.0,3,1,2,33.3
"Ironclad",0,"Breakthrough","CARD.BREAKTHROUGH",1452.4,1500.0,3,0,3,0.0
"Silent",5,"Greed","CARD.GREED",1452.2,1500.0,2,0,2,0.0
"Ironclad",0,"Rupture","CARD.RUPTURE",1452.2,1500.0,3,0,3,0.0
"Ironclad",0,"Twin Strike","CARD.TWIN_STRIKE",1452.1,1500.0,3,0,3,0.0
"Defect",10,"Creative Ai","CARD.CREATIVE_AI",1452.0,1500.0,2,0,2,0.0
"Defect",9,"Sweeping Beam","CARD.SWEEPING_BEAM",1452.0,1500.0,3,1,2,33.3
"Silent",1,"Hidden Daggers","CARD.HIDDEN_DAGGERS",1451.8,1500.0,3,0,3,0.0
"Silent",1,"Noxious Fumes","CARD.NOXIOUS_FUMES",1451.8,1500.0,3,0,3,0.0
"Silent",4,"Expose","CARD.EXPOSE",1451.7,1500.0,2,0,2,0.0
"Ironclad",0,"Second Wind","CARD.SECOND_WIND",1451.6,1500.0,3,0,3,0.0
"Regent",0,"Refine Blade","CARD.REFINE_BLADE",1451.2,1500.0,3,0,3,0.0
"Defect",10,"Hologram","CARD.HOLOGRAM",1451.2,1525.2,5,2,3,40.0
"Silent",5,"Dodge And Roll","CARD.DODGE_AND_ROLL",1451.0,1500.0,4,1,3,25.0
"Defect",1,"Coolheaded","CARD.COOLHEADED",1451.0,1500.0,5,1,4,20.0
"Silent",5,"Deadly Poison","CARD.DEADLY_POISON",1450.9,1500.0,4,1,3,25.0
"Ironclad",0,"Infernal Blade","CARD.INFERNAL_BLADE",1450.8,1500.0,3,0,3,0.0
"Defect",9,"Capacitor","CARD.CAPACITOR",1450.8,1500.0,1,0,1,0.0
"Necrobinder",0,"Wisp","CARD.WISP",1450.7,1500.0,7,2,5,28.6
"Necrobinder",0,"Sic Em","CARD.SIC_EM",1450.5,1500.0,3,0,3,0.0
"Defect",0,"Cold Snap","CARD.COLD_SNAP",1450.3,1500.0,3,0,3,0.0
"Defect",8,"Feral","CARD.FERAL",1450.2,1528.2,3,1,2,33.3
"Defect",0,"Momentum Strike","CARD.MOMENTUM_STRIKE",1450.2,1500.0,3,0,3,0.0
"Defect",0,"Ball Lightning","CARD.BALL_LIGHTNING",1450.1,1500.0,3,0,3,0.0
"Necrobinder",1,"Flatten","CARD.FLATTEN",1449.9,1500.0,3,0,3,0.0
"Defect",0,"Lightning Rod","CARD.LIGHTNING_ROD",1449.8,1500.0,5,1,4,20.0
"Defect",5,"Fight Through","CARD.FIGHT_THROUGH",1449.7,1500.0,2,0,2,0.0
"Defect",6,"Glacier","CARD.GLACIER",1449.5,1500.0,2,0,2,0.0
"Silent",1,"Shadow Step","CARD.SHADOW_STEP",1449.3,1500.0,3,0,3,0.0
"Ironclad",0,"Sword Boomerang","CARD.SWORD_BOOMERANG",1449.1,1516.8,5,1,4,20.0
"Defect",5,"Leap","CARD.LEAP",1449.1,1525.2,4,1,3,25.0
"Defect",0,"Beam Cell","CARD.BEAM_CELL",1448.8,1500.0,3,0,3,0.0
"Defect",1,"Rainbow","CARD.RAINBOW",1448.8,1500.0,3,0,3,0.0
"Defect",1,"Glasswork","CARD.GLASSWORK",1448.6,1500.0,3,0,3,0.0
"Defect",1,"Compact","CARD.COMPACT",1448.4,1500.0,3,0,3,0.0
"Silent",0,"Prepared","CARD.PREPARED",1448.3,1516.8,14,5,9,35.7
"Silent",1,"Expose","CARD.EXPOSE",1448.0,1500.0,3,0,3,0.0
"Defect",4,"Lightning Rod","CARD.LIGHTNING_ROD",1447.9,1500.0,5,1,4,20.0
"Silent",5,"Backstab","CARD.BACKSTAB",1447.9,1500.0,2,0,2,0.0
"Necrobinder",0,"Right Hand Hand","CARD.RIGHT_HAND_HAND",1447.9,1500.0,3,0,3,0.0
"Necrobinder",0,"High Five","CARD.HIGH_FIVE",1447.7,1500.0,3,0,3,0.0
"Defect",9,"Feral","CARD.FERAL",1447.5,1500.0,3,1,2,33.3
"Defect",0,"Thunder","CARD.THUNDER",1447.5,1500.0,3,0,3,0.0
"Defect",6,"Sunder","CARD.SUNDER",1447.3,1500.0,2,0,2,0.0
"Regent",0,"Gamma Blast","CARD.GAMMA_BLAST",1447.3,1500.0,3,0,3,0.0
"Silent",5,"Speedster","CARD.SPEEDSTER",1446.9,1500.0,2,0,2,0.0
"Regent",0,"Stardust","CARD.STARDUST",1446.8,1500.0,3,0,3,0.0
"Defect",5,"Sweeping Beam","CARD.SWEEPING_BEAM",1446.7,1500.0,4,1,3,25.0
"Defect",5,"Refract","CARD.REFRACT",1446.7,1500.0,2,0,2,0.0
"Silent",8,"Poisoned Stab","CARD.POISONED_STAB",1446.4,1500.0,2,0,2,0.0
"Defect",8,"Echo Form","CARD.ECHO_FORM",1446.4,1500.0,2,0,2,0.0
"Defect",8,"Spinner","CARD.SPINNER",1446.4,1500.0,2,0,2,0.0
"Defect",6,"Capacitor","CARD.CAPACITOR",1445.7,1500.0,2,0,2,0.0
"Defect",6,"Scavenge","CARD.SCAVENGE",1445.4,1500.0,2,0,2,0.0
"Defect",6,"Boost Away","CARD.BOOST_AWAY",1445.1,1501.4,4,1,3,25.0
"Defect",10,"Fight Through","CARD.FIGHT_THROUGH",1444.9,1500.0,5,1,4,20.0
"Defect",1,"Loop","CARD.LOOP",1444.9,1500.0,3,0,3,0.0
"Silent",3,"Prepared","CARD.PREPARED",1444.9,1500.0,7,2,5,28.6
"Necrobinder",0,"Apparition","CARD.APPARITION",1444.5,1500.0,3,0,3,0.0
"Necrobinder",0,"Grave Warden","CARD.GRAVE_WARDEN",1444.5,1500.0,12,4,8,33.3
"Defect",1,"Cold Snap","CARD.COLD_SNAP",1444.2,1500.0,3,0,3,0.0
"Silent",9,"Survivor","CARD.SURVIVOR",1444.2,1500.0,2,0,2,0.0
"Silent",9,"Ascenders Bane","CARD.ASCENDERS_BANE",1444.2,1500.0,2,0,2,0.0
"Defect",9,"Compile Driver","CARD.COMPILE_DRIVER",1444.0,1500.0,2,0,2,0.0
"Regent",0,"Collision Course","CARD.COLLISION_COURSE",1443.6,1500.0,3,0,3,0.0
"Necrobinder",3,"Delay","CARD.DELAY",1442.7,1500.0,3,0,3,0.0
"Regent",0,"Radiate","CARD.RADIATE",1442.6,1500.0,3,0,3,0.0
"Regent",0,"Big Bang","CARD.BIG_BANG",1442.6,1500.0,3,0,3,0.0
"Defect",8,"Glasswork","CARD.GLASSWORK",1442.5,1500.0,2,0,2,0.0
"Silent",0,"Dagger Spray","CARD.DAGGER_SPRAY",1442.3,1500.0,3,0,3,0.0
"Defect",9,"Thunder","CARD.THUNDER",1442.3,1500.0,2,0,2,0.0
"Defect",8,"Fight Through","CARD.FIGHT_THROUGH",1441.8,1500.0,2,0,2,0.0
"Defect",6,"Rainbow","CARD.RAINBOW",1441.5,1500.0,2,0,2,0.0
"Defect",5,"Loop","CARD.LOOP",1441.0,1500.0,5,1,4,20.0
"Regent",0,"Devastate","CARD.DEVASTATE",1441.0,1500.0,3,0,3,0.0
"Defect",10,"Boot Sequence","CARD.BOOT_SEQUENCE",1440.8,1525.2,4,1,3,25.0
"Silent",5,"Dagger Throw","CARD.DAGGER_THROW",1440.7,1500.0,7,2,5,28.6
"Defect",5,"Turbo","CARD.TURBO",1440.7,1548.1,23,9,14,39.1
"Silent",0,"Flick Flack","CARD.FLICK_FLACK",1440.4,1516.8,8,2,6,25.0
"Defect",9,"Tempest","CARD.TEMPEST",1440.2,1500.0,2,0,2,0.0
"Defect",0,"Tesla Coil","CARD.TESLA_COIL",1440.1,1500.0,6,1,5,16.7
"Necrobinder",0,"Capture Spirit","CARD.CAPTURE_SPIRIT",1439.6,1500.0,3,0,3,0.0
"Silent",0,"Backflip","CARD.BACKFLIP",1439.5,1500.0,4,0,4,0.0
"Defect",8,"Ball Lightning","CARD.BALL_LIGHTNING",1439.3,1500.0,2,0,2,0.0
"Defect",9,"Flak Cannon","CARD.FLAK_CANNON",1439.2,1500.0,2,0,2,0.0
"Defect",8,"Tempest","CARD.TEMPEST",1438.6,1500.0,2,0,2,0.0
"Defect",8,"All For One","CARD.ALL_FOR_ONE",1438.4,1500.0,2,0,2,0.0
"Regent",0,"Alignment","CARD.ALIGNMENT",1438.3,1500.0,3,0,3,0.0
"Silent",3,"Survivor","CARD.SURVIVOR",1438.0,1500.0,5,1,4,20.0
"Regent",0,"Guiding Star","CARD.GUIDING_STAR",1437.9,1500.0,3,0,3,0.0
"Defect",6,"Barrage","CARD.BARRAGE",1437.9,1522.4,6,2,4,33.3
"Defect",5,"Beam Cell","CARD.BEAM_CELL",1437.0,1525.2,13,5,8,38.5
"Defect",8,"Fear","CARD.FEAR",1436.8,1500.0,2,0,2,0.0
"Defect",10,"Coolheaded","CARD.COOLHEADED",1436.5,1525.2,7,2,5,28.6
"Silent",5,"Poisoned Stab","CARD.POISONED_STAB",1436.3,1500.0,5,1,4,20.0
"Ironclad",0,"Perfected Strike","CARD.PERFECTED_STRIKE",1436.0,1516.8,6,1,5,16.7
"Ironclad",0,"Thunderclap","CARD.THUNDERCLAP",1436.0,1516.8,6,1,5,16.7
"Defect",8,"Momentum Strike","CARD.MOMENTUM_STRIKE",1435.7,1500.0,2,0,2,0.0
"Necrobinder",0,"Fear","CARD.FEAR",1435.6,1500.0,6,1,5,16.7
"Defect",9,"Rocket Punch","CARD.ROCKET_PUNCH",1435.1,1500.0,4,1,3,25.0
"Regent",0,"Hidden Cache","CARD.HIDDEN_CACHE",1434.8,1500.0,3,0,3,0.0
"Defect",5,"Focused Strike","CARD.FOCUSED_STRIKE",1434.8,1525.2,5,1,4,20.0
"Silent",4,"Dagger Spray","CARD.DAGGER_SPRAY",1434.7,1500.0,3,0,3,0.0
"Necrobinder",0,"Neurosurge","CARD.NEUROSURGE",1434.5,1500.0,4,0,4,0.0
"Defect",6,"Hailstorm","CARD.HAILSTORM",1434.4,1500.0,3,0,3,0.0
"Defect",1,"Focused Strike","CARD.FOCUSED_STRIKE",1433.5,1500.0,4,0,4,0.0
"Necrobinder",2,"Scourge","CARD.SCOURGE",1432.8,1500.0,4,0,4,0.0
"Silent",3,"Poisoned Stab","CARD.POISONED_STAB",1432.5,1500.0,3,0,3,0.0
"Defect",5,"Momentum Strike","CARD.MOMENTUM_STRIKE",1432.1,1500.0,3,0,3,0.0
"Defect",9,"Storm","CARD.STORM",1432.0,1500.0,2,0,2,0.0
"Defect",8,"Leap","CARD.LEAP",1431.3,1500.0,2,0,2,0.0
"Defect",6,"Greed","CARD.GREED",1431.1,1500.0,3,0,3,0.0
"Defect",8,"Clumsy","CARD.CLUMSY",1430.8,1500.0,4,1,3,25.0
"Defect",1,"Go For The Eyes","CARD.GO_FOR_THE_EYES",1430.3,1500.0,4,0,4,0.0
"Defect",3,"Double Energy","CARD.DOUBLE_ENERGY",1430.2,1500.0,4,0,4,0.0
"Necrobinder",3,"Negative Pulse","CARD.NEGATIVE_PULSE",1429.8,1500.0,6,1,5,16.7
"Silent",5,"Ricochet","CARD.RICOCHET",1429.4,1500.0,5,1,4,20.0
"Defect",9,"Smokestack","CARD.SMOKESTACK",1429.3,1522.0,4,1,3,25.0
"Defect",5,"Modded","CARD.MODDED",1428.9,1500.0,3,0,3,0.0
"Regent",0,"Greed","CARD.GREED",1428.8,1500.0,3,0,3,0.0
"Defect",10,"Spoils Map","CARD.SPOILS_MAP",1428.7,1500.0,2,0,2,0.0
"Regent",0,"Spoils Of Battle","CARD.SPOILS_OF_BATTLE",1428.3,1500.0,4,0,4,0.0
"Regent",0,"Conqueror","CARD.CONQUEROR",1428.3,1500.0,4,0,4,0.0
"Defect",9,"Compact","CARD.COMPACT",1427.9,1500.0,4,1,3,25.0
